date,model,upsampling,threshold,params,recall,precision,accuracy,f1,f1_weighted_2,f1_weighted_3,f1_weighted_4,test_recall,test_precision,test_accuracy,test_f1,test_f1_weighted_2,test_f1_weighted_3,test_f1_weighted_4
2024-04-01,LogisticRegression,oversample,0.7,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.6047497879558948,0.8705738705738706,0.7574215436810857,0.7137137137137138,0.6440831074977417,0.6237970253718286,0.6158105979779506,0.5789473684210527,0.4313725490196078,0.8660714285714286,0.4943820224719101,0.541871921182266,0.559796437659033,0.5675265553869498
2024-04-01,LogisticRegression,smote,0.3,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.9652247667514844,0.6443941109852774,0.7162849872773537,0.7728353140916807,0.8778154890465906,0.919447362042498,0.937760542898691,0.868421052631579,0.1701030927835051,0.5059523809523809,0.2844827586206896,0.4768786127167631,0.6156716417910448,0.699501246882793
2024-04-01,LogisticRegression,smote,0.3999999999999999,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.9372349448685326,0.7170668397144712,0.7837150127226463,0.8125000000000001,0.8830110276490333,0.9093153390388414,0.9206076941926,0.7631578947368421,0.1933333333333333,0.6130952380952381,0.3085106382978723,0.4801324503311258,0.589430894308943,0.6503957783641161
2024-04-01,LogisticRegression,smote,0.5,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.8659881255301103,0.7927018633540373,0.8197625106022053,0.8277259829752737,0.8502664890073285,0.8580552987646023,0.8613040889241763,0.7105263157894737,0.2523364485981308,0.7291666666666666,0.3724137931034482,0.5212355212355212,0.6013363028953228,0.641958041958042
2024-04-01,LogisticRegression,smote,0.6,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.7497879558948262,0.8387096774193549,0.8027989821882952,0.7917599641737575,0.7660311958405547,0.7578225460780114,0.7544934230344412,0.6842105263157895,0.3209876543209876,0.8005952380952381,0.4369747899159664,0.5579399141630901,0.6146572104018911,0.6415094339622641
2024-04-01,LogisticRegression,smote,0.7,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.6166242578456319,0.8801452784503632,0.7663273960983885,0.7251870324189525,0.6559003969686034,0.635656203549882,0.6276790248857287,0.5789473684210527,0.4489795918367347,0.8720238095238095,0.5057471264367815,0.5472636815920399,0.5626598465473145,0.5692541856925418
2024-04-01,LogisticRegression,cgan,0.3,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.8012422360248447,0.39209726443769,0.4909489851892485,0.5265306122448979,0.6628982528263104,0.7255343082114737,0.7549053356282271,0.6578947368421053,0.1136363636363636,0.3809523809523809,0.193798449612403,0.336021505376344,0.4448398576512455,0.5132850241545893
2024-04-01,LogisticRegression,cgan,0.3999999999999999,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.5481366459627329,0.4757412398921833,0.6269884805266045,0.5093795093795094,0.5319469559975888,0.5399204649739981,0.5432735831975375,0.2105263157894736,0.0714285714285714,0.6011904761904762,0.1066666666666666,0.1515151515151515,0.1762114537444934,0.1888888888888888
2024-04-01,LogisticRegression,cgan,0.5,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.4456521739130434,0.7211055276381909,0.7432803071859572,0.5508637236084453,0.4825151311365165,0.463351630610268,0.4558960941880023,0.0,0.0,0.8065476190476191,0.0,,,
2024-04-01,LogisticRegression,cgan,0.6,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.4099378881987577,0.9198606271777005,0.7789358200767965,0.5671321160042965,0.461054837582955,0.4339963833634719,0.4237560192616372,0.0,0.0,0.8779761904761905,0.0,,,
2024-04-01,LogisticRegression,cgan,0.7,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': None}",0.0,0.0,0.6417992320351069,0.0,,,,0.0,0.0,0.8869047619047619,0.0,,,
2024-04-01,LogisticRegression,none,0.3,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.9254658385093169,0.2384,0.6358208955223881,0.3791348600508905,0.5870764381402678,0.7184185149469623,0.7913152139956262,0.7894736842105263,0.1785714285714285,0.5654761904761905,0.2912621359223301,0.46875,0.5882352941176471,0.6572164948453609
2024-04-01,LogisticRegression,none,0.3999999999999999,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.8757763975155279,0.29375,0.732089552238806,0.4399375975039001,0.6272241992882562,0.7309486780715396,0.7843586387434555,0.7105263157894737,0.221311475409836,0.6845238095238095,0.3374999999999999,0.4927007299270073,0.5818965517241379,0.6287671232876711
2024-04-01,LogisticRegression,none,0.5,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.7888198757763976,0.3557422969187675,0.8029850746268656,0.4903474903474903,0.6343656343656344,0.7032115171650056,0.7361063757245142,0.7105263157894737,0.28125,0.7619047619047619,0.4029850746268656,0.5443548387096774,0.6164383561643836,0.6519886363636364
2024-04-01,LogisticRegression,none,0.6,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.6956521739130435,0.3943661971830985,0.8350746268656717,0.5033707865168539,0.6034482758620688,0.6462781304096941,0.6657342657342656,0.6842105263157895,0.3291139240506329,0.8065476190476191,0.4444444444444445,0.5627705627705628,0.6175771971496438,0.6433770014556041
2024-04-01,LogisticRegression,none,0.7,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.6273291925465838,0.4611872146118721,0.8671641791044776,0.531578947368421,0.5851680185399768,0.6055155875299759,0.6143112701252235,0.6052631578947368,0.4035087719298245,0.8541666666666666,0.4842105263157894,0.5502392344497606,0.5764411027568922,0.58796992481203
2024-04-01,LogisticRegression,undersample,0.3,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.937888198757764,0.6371308016877637,0.7018633540372671,0.7587939698492461,0.8569807037457434,0.8956109134045076,0.9125488801990757,0.868421052631579,0.1666666666666666,0.494047619047619,0.2796610169491525,0.4714285714285714,0.6111111111111112,0.696029776674938
2024-04-01,LogisticRegression,undersample,0.3999999999999999,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.9006211180124224,0.7107843137254902,0.7670807453416149,0.7945205479452055,0.8549528301886792,0.8771929824561404,0.8866906474820144,0.7631578947368421,0.1895424836601307,0.6041666666666666,0.3036649214659686,0.4754098360655738,0.5858585858585859,0.6478318002628122
2024-04-01,LogisticRegression,undersample,0.5,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.8571428571428571,0.770949720670391,0.8012422360248447,0.811764705882353,0.8383961117861483,0.8476658476658477,0.8515426497277677,0.7105263157894737,0.2389380530973451,0.7113095238095238,0.3576158940397351,0.5094339622641509,0.5934065934065934,0.636615811373093
2024-04-01,LogisticRegression,undersample,0.6,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.7080745341614907,0.8201438848920863,0.7763975155279503,0.76,0.7279693486590039,0.7178841309823679,0.7138121546961327,0.6842105263157895,0.325,0.8035714285714286,0.4406779661016949,0.5603448275862069,0.6161137440758294,0.6424418604651164
2024-04-01,LogisticRegression,undersample,0.7,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.5900621118012422,0.8962264150943396,0.7608695652173914,0.7116104868913858,0.6333333333333334,0.6109324758842445,0.6021625652498136,0.6052631578947368,0.4693877551020408,0.8779761904761905,0.5287356321839081,0.572139303482587,0.588235294117647,0.5951293759512937
2024-04-01,LogisticRegression,oversample,0.3,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.9202714164546224,0.695067264573991,0.7582697201017812,0.7919708029197081,0.8642663692846901,0.891390075583306,0.9030599755201958,0.7894736842105263,0.1829268292682926,0.5773809523809523,0.297029702970297,0.4746835443037974,0.592885375494071,0.660621761658031
2024-04-01,LogisticRegression,oversample,0.3999999999999999,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.8659881255301103,0.7591078066914498,0.7955894826123834,0.8090332805071316,0.8422702524335918,0.8539645366343259,0.8588747587708448,0.7105263157894737,0.225,0.6904761904761905,0.3417721518987341,0.4963235294117646,0.5844155844155844,0.6304945054945055
2024-04-01,LogisticRegression,oversample,0.5,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.8269720101781171,0.8098006644518272,0.8163698049194232,0.8182962652119177,0.8234797297297297,0.8252221752010157,0.8259417978871836,0.7105263157894737,0.2842105263157894,0.7648809523809523,0.4060150375939849,0.5465587044534413,0.6178489702517163,0.6529160739687055
2024-04-01,LogisticRegression,oversample,0.6,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.72264631043257,0.84106614017769,0.7930449533502969,0.7773722627737226,0.7435852679350673,0.7329662766689609,0.7286813905518942,0.6578947368421053,0.3289473684210526,0.8095238095238095,0.4385964912280702,0.5482456140350879,0.598086124401914,0.6213450292397662
2024-04-01,LogisticRegression,oversample,0.7,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.6310432569974554,0.8661233993015134,0.7667514843087362,0.7301275760549557,0.6672645739910312,0.6486486486486485,0.6412817522689246,0.6052631578947368,0.4259259259259259,0.8630952380952381,0.5,0.558252427184466,0.5808080808080808,0.5906344410876133
2024-04-01,LogisticRegression,smote,0.3,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.9389312977099236,0.7146546158812137,0.7820186598812553,0.8115835777126099,0.8834796488427773,0.910361842105263,0.9219125067359036,0.7631578947368421,0.1895424836601307,0.6041666666666666,0.3036649214659686,0.4754098360655738,0.5858585858585859,0.6478318002628122
2024-04-01,LogisticRegression,smote,0.3999999999999999,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.8897370653095844,0.7707567964731815,0.8125530110262935,0.8259842519685041,0.8630903406285998,0.8762111593718678,0.8817305315203956,0.7368421052631579,0.2393162393162393,0.7053571428571429,0.3612903225806451,0.5204460966542751,0.6100217864923747,0.656551724137931
2024-04-01,LogisticRegression,smote,0.5,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.8430873621713316,0.815422477440525,0.8261238337574215,0.8290241868223519,0.8374052232518955,0.8402366863905326,0.8414081561519693,0.7105263157894737,0.2783505154639175,0.7589285714285714,0.3999999999999999,0.5421686746987951,0.6150341685649203,0.651063829787234
2024-04-01,LogisticRegression,smote,0.6,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.7404580152671756,0.8386167146974063,0.7989821882951654,0.7864864864864864,0.7582073996873371,0.7492276004119464,0.7455915599095705,0.6578947368421053,0.3333333333333333,0.8125,0.4424778761061947,0.5506607929515419,0.5995203836930456,0.6222547584187409
2024-04-01,LogisticRegression,smote,0.7,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.6513994910941476,0.8707482993197279,0.77735368956743,0.745269286754003,0.6859592711682745,0.6682328373792744,0.6611972044971134,0.6052631578947368,0.4259259259259259,0.8630952380952381,0.5,0.558252427184466,0.5808080808080808,0.5906344410876133
2024-04-01,LogisticRegression,cgan,0.3,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.7981366459627329,0.3917682926829268,0.4909489851892485,0.5255623721881391,0.661008230452675,0.7231288688801351,0.7522382920110193,0.8157894736842105,0.128099173553719,0.3511904761904761,0.2214285714285714,0.3934010152284264,0.5308219178082192,0.62
2024-04-01,LogisticRegression,cgan,0.3999999999999999,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.7453416149068323,0.4532577903682719,0.5924300603400987,0.5637110980622431,0.6602475928473177,0.700218818380744,0.718120214732025,0.5789473684210527,0.1134020618556701,0.4404761904761904,0.1896551724137931,0.3179190751445087,0.4104477611940299,0.4663341645885287
2024-04-01,LogisticRegression,cgan,0.5,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.5139751552795031,0.4790159189580318,0.6308283049917718,0.4958801498127341,0.5065809611264157,0.510251271774318,0.5117780809458845,0.2631578947368421,0.0884955752212389,0.6101190476190477,0.1324503311258278,0.1886792452830188,0.2197802197802197,0.2357836338418862
2024-04-01,LogisticRegression,cgan,0.6,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.4503105590062112,0.625,0.7103675260559518,0.5234657039711191,0.4769736842105263,0.463258785942492,0.4578380386329865,0.0526315789473684,0.04,0.75,0.0454545454545454,0.0495049504950495,0.0510204081632653,0.0516717325227963
2024-04-01,LogisticRegression,cgan,0.7,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear', 'max_iter': 100, 'class_weight': 'balanced'}",0.4316770186335403,0.8011527377521613,0.7613823368074603,0.5610494450050454,0.4755388299692097,0.4525476151717401,0.4437142052389446,0.0,0.0,0.8482142857142857,0.0,,,
2024-04-01,LogisticRegression,none,0.3,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.906832298136646,0.2521588946459412,0.6656716417910448,0.3945945945945945,0.5968928863450532,0.7199211045364892,0.7866877971473851,0.7631578947368421,0.1858974358974359,0.5952380952380952,0.2989690721649485,0.4707792207792208,0.5823293172690763,0.6452879581151834
2024-04-01,LogisticRegression,none,0.3999999999999999,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.8695652173913043,0.3125,0.7544776119402985,0.4597701149425288,0.6410256410256411,0.7380073800738007,0.7870370370370369,0.7105263157894737,0.2307692307692307,0.6994047619047619,0.3483870967741935,0.5018587360594795,0.588235294117647,0.6331034482758621
2024-04-01,LogisticRegression,none,0.5,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.7763975155279503,0.361271676300578,0.8082089552238806,0.4930966469428008,0.6313131313131313,0.6963788300835655,0.7272416153319645,0.7105263157894737,0.2934782608695652,0.7738095238095238,0.4153846153846154,0.5532786885245902,0.6221198156682026,0.6557142857142857
2024-04-01,LogisticRegression,none,0.6,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.6894409937888198,0.3978494623655914,0.8373134328358209,0.5045454545454545,0.6013001083423618,0.642361111111111,0.6609457092819615,0.6842105263157895,0.3421052631578947,0.8154761904761905,0.4561403508771929,0.5701754385964912,0.6220095693779905,0.6461988304093568
2024-04-01,LogisticRegression,none,0.7,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.6211180124223602,0.4608294930875576,0.8671641791044776,0.529100529100529,0.5807200929152149,0.6002400960384153,0.6086645184389545,0.6052631578947368,0.3898305084745763,0.8482142857142857,0.4742268041237114,0.5450236966824644,0.57356608478803,0.5862068965517241
2024-04-01,LogisticRegression,undersample,0.3,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.9192546583850932,0.7115384615384616,0.7732919254658385,0.8021680216802167,0.868544600938967,0.8931804465902231,0.903735632183908,0.7631578947368421,0.1790123456790123,0.5773809523809523,0.29,0.4617834394904459,0.5753968253968255,0.6402597402597403
2024-04-01,LogisticRegression,undersample,0.3999999999999999,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.8757763975155279,0.75,0.7919254658385093,0.8080229226361031,0.847355769230769,0.8613317043372021,0.8672214182344428,0.7105263157894737,0.2195121951219512,0.6815476190476191,0.3354037267080745,0.4909090909090908,0.5806451612903226,0.627906976744186
2024-04-01,LogisticRegression,undersample,0.5,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.8385093167701864,0.7941176470588235,0.8105590062111802,0.8157099697885196,0.8292383292383293,0.8338480543545399,0.8357611070648215,0.7105263157894737,0.2727272727272727,0.7529761904761905,0.3941605839416058,0.5378486055776892,0.6122448979591837,0.6492220650636493
2024-04-01,LogisticRegression,undersample,0.6,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.6832298136645962,0.8461538461538461,0.7795031055900621,0.7560137457044673,0.710594315245478,0.6966434452184928,0.6910569105691057,0.631578947368421,0.32,0.8065476190476191,0.4247787610619469,0.5286343612334802,0.5755395683453237,0.5973645680819911
2024-04-01,LogisticRegression,undersample,0.7,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.6086956521739131,0.8990825688073395,0.7701863354037267,0.725925925925926,0.650730411686587,0.6290115532734274,0.6204841713221602,0.6052631578947368,0.4181818181818181,0.8601190476190477,0.4946236559139785,0.5555555555555556,0.5793450881612091,0.5897435897435898
2024-04-01,LogisticRegression,oversample,0.3,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.9202714164546224,0.7091503267973857,0.7714164546225615,0.8010335917312661,0.8685558757604867,0.8936660901078988,0.9044326762773364,0.7894736842105263,0.1910828025477707,0.5982142857142857,0.3076923076923077,0.4854368932038835,0.6012024048096192,0.6666666666666666
2024-04-01,LogisticRegression,oversample,0.3999999999999999,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.8625954198473282,0.7727963525835866,0.8044953350296862,0.8152304609218437,0.8430039787798409,0.8526871803471117,0.856739345887017,0.7105263157894737,0.226890756302521,0.6934523809523809,0.3439490445859873,0.4981549815498154,0.5856832971800435,0.6313617606602475
2024-04-01,LogisticRegression,oversample,0.5,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.8210347752332485,0.8127623845507976,0.8159457167090755,0.8168776371308017,0.819366852886406,0.8201999661074394,0.8205435053602593,0.7105263157894737,0.2872340425531915,0.7678571428571429,0.4090909090909091,0.548780487804878,0.6192660550458715,0.6538461538461539
2024-04-01,LogisticRegression,oversample,0.6,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.7217981340118744,0.8434093161546086,0.7938931297709924,0.7778793418647167,0.743231441048035,0.7323580034423408,0.727972626176219,0.6578947368421053,0.3378378378378378,0.8154761904761905,0.4464285714285714,0.5530973451327434,0.6009615384615385,0.62316715542522
2024-04-01,LogisticRegression,oversample,0.7,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.6412213740458015,0.8689655172413793,0.772264631043257,0.7379209370424598,0.6766917293233083,0.65847922654821,0.6512617816965642,0.6052631578947368,0.4181818181818181,0.8601190476190477,0.4946236559139785,0.5555555555555556,0.5793450881612091,0.5897435897435898
2024-04-01,LogisticRegression,smote,0.3,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.9296013570822732,0.7282392026578073,0.7913486005089059,0.8166915052160953,0.8808873171515833,0.9045889732585012,0.9147233541165496,0.7631578947368421,0.2,0.6279761904761905,0.3169398907103825,0.4882154882154882,0.5954825462012321,0.6547144754316071
2024-04-01,LogisticRegression,smote,0.3999999999999999,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.8837998303647159,0.7799401197604791,0.8172179813401187,0.8286282306163021,0.8608724388631857,0.8721854858960408,0.8769306930693069,0.7368421052631579,0.2456140350877192,0.7142857142857143,0.3684210526315789,0.5263157894736842,0.6140350877192983,0.6592797783933518
2024-04-01,LogisticRegression,smote,0.5,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.8354537743850721,0.8201498751040799,0.8261238337574215,0.8277310924369747,0.8323474733817814,0.833897731120894,0.8345377523050086,0.7105263157894737,0.2842105263157894,0.7648809523809523,0.4060150375939849,0.5465587044534413,0.6178489702517163,0.6529160739687055
2024-04-01,LogisticRegression,smote,0.6,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.7370653095843935,0.8404255319148937,0.7985581000848176,0.7853592408495255,0.7556521739130435,0.7462430227565479,0.7424364257714343,0.6578947368421053,0.3289473684210526,0.8095238095238095,0.4385964912280702,0.5482456140350879,0.598086124401914,0.6213450292397662
2024-04-01,LogisticRegression,smote,0.7,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 200, 'class_weight': 'balanced'}",0.6513994910941476,0.8687782805429864,0.7765055131467345,0.7445467765390208,0.6857142857142857,0.6681165724227925,0.661130241037067,0.5789473684210527,0.4230769230769231,0.8630952380952381,0.4888888888888889,0.5392156862745099,0.5583756345177666,0.5666666666666668
