date,model,upsampling,threshold,params,recall,precision,accuracy,f1,f1_weighted_2,f1_weighted_3,f1_weighted_4,test_recall,test_precision,test_accuracy,test_f1,test_f1_weighted_2,test_f1_weighted_3,test_f1_weighted_4,"['Age', 'BusinessTravel', 'DailyRate', 'Department', 'DistanceFromHome', 'Education', 'EmployeeCount', 'EnvironmentSatisfaction', 'Gender', 'HourlyRate', 'JobInvolvement', 'JobRole', 'JobSatisfaction', 'MaritalStatus', 'MonthlyIncome', 'MonthlyRate', 'NumCompaniesWorked', 'Over18', 'OverTime', 'PercentSalaryHike', 'PerformanceRating', 'RelationshipSatisfaction', 'StandardHours', 'Shift', 'TotalWorkingYears', 'TrainingTimesLastYear', 'WorkLifeBalance', 'YearsAtCompany', 'YearsInCurrentRole', 'YearsSinceLastPromotion', 'YearsWithCurrManager']"
2024-04-18,LogisticRegression,none,0.3,"{'C': 10, 'penalty': 'elasticnet', 'solver': 'saga', 'l1_ratio': 0.5, 'max_iter': 200, 'class_weight': None}",0.7329192546583851,0.6210526315789474,0.914179104477612,0.6723646723646725,0.7074340527577938,0.7199511897498476,0.725234996384671,0.7894736842105263,0.6122448979591837,0.9196428571428572,0.6896551724137931,0.7462686567164178,0.7672634271099744,0.776255707762557,
2024-04-18,LogisticRegression,none,0.5,"{'C': 10, 'penalty': 'elasticnet', 'solver': 'saga', 'l1_ratio': 0.5, 'max_iter': 200, 'class_weight': None}",0.5838509316770186,0.734375,0.9246268656716418,0.6505190311418685,0.6088082901554404,0.5960684844641725,0.5909763313609467,0.6842105263157895,0.7428571428571429,0.9375,0.7123287671232877,0.6951871657754011,0.689655172413793,0.687402799377916,
2024-04-18,LogisticRegression,none,0.7,"{'C': 10, 'penalty': 'elasticnet', 'solver': 'saga', 'l1_ratio': 0.5, 'max_iter': 200, 'class_weight': None}",0.4347826086956521,0.813953488372093,0.9201492537313432,0.5668016194331984,0.4794520547945205,0.4560260586319218,0.4470323065364387,0.5,0.8636363636363636,0.9345238095238096,0.6333333333333333,0.5459770114942529,0.521978021978022,0.5126984126984127,
2024-04-18,LogisticRegression,undersample,0.1,"{'C': 10, 'penalty': 'elasticnet', 'solver': 'saga', 'l1_ratio': 0.5, 'max_iter': 200, 'class_weight': None}",0.9440993788819876,0.7342995169082126,0.8012422360248447,0.8260869565217391,0.8930669800235017,0.9178743961352656,0.928494430470715,0.9473684210526316,0.2706766917293233,0.7053571428571429,0.4210526315789473,0.631578947368421,0.7578947368421052,0.825910931174089,
2024-04-18,LogisticRegression,undersample,0.3,"{'C': 10, 'penalty': 'elasticnet', 'solver': 'saga', 'l1_ratio': 0.5, 'max_iter': 200, 'class_weight': None}",0.8881987577639752,0.7900552486187845,0.8260869565217391,0.8362573099415205,0.8666666666666667,0.8773006134969324,0.8817555313746827,0.9210526315789472,0.3645833333333333,0.8095238095238095,0.5223880597014926,0.7056451612903225,0.7990867579908677,0.8451704545454546,
2024-04-18,LogisticRegression,undersample,0.5,"{'C': 10, 'penalty': 'elasticnet', 'solver': 'saga', 'l1_ratio': 0.5, 'max_iter': 200, 'class_weight': None}",0.8385093167701864,0.8385093167701864,0.8385093167701864,0.8385093167701864,0.8385093167701863,0.8385093167701863,0.8385093167701864,0.868421052631579,0.4230769230769231,0.8511904761904762,0.5689655172413792,0.717391304347826,0.7857142857142857,0.8177842565597668,
2024-04-18,LogisticRegression,undersample,0.7,"{'C': 10, 'penalty': 'elasticnet', 'solver': 'saga', 'l1_ratio': 0.5, 'max_iter': 200, 'class_weight': None}",0.7888198757763976,0.8881118881118881,0.84472049689441,0.8355263157894737,0.8068614993646761,0.7977386934673367,0.7940419271791099,0.8421052631578947,0.5245901639344263,0.8958333333333334,0.6464646464646464,0.7511737089201878,0.794044665012407,0.8131539611360238,
2024-04-18,LogisticRegression,oversample,0.1,"{'C': 10, 'penalty': 'elasticnet', 'solver': 'saga', 'l1_ratio': 0.5, 'max_iter': 200, 'class_weight': None}",0.993214588634436,0.7378701953371141,0.820186598812553,0.846710050614606,0.9289227352054578,0.9599934415477946,0.973399833748961,0.9473684210526316,0.2535211267605634,0.6785714285714286,0.4,0.6122448979591837,0.743801652892562,0.816,
2024-04-18,LogisticRegression,oversample,0.3,"{'C': 10, 'penalty': 'elasticnet', 'solver': 'saga', 'l1_ratio': 0.5, 'max_iter': 200, 'class_weight': None}",0.9474130619168788,0.8225331369661266,0.871501272264631,0.8805675995270004,0.9194929206453736,0.9332442142200684,0.939026802492335,0.9210526315789472,0.3804347826086957,0.8214285714285714,0.5384615384615384,0.7172131147540983,0.8064516129032258,0.85,
2024-04-18,LogisticRegression,oversample,0.5,"{'C': 10, 'penalty': 'elasticnet', 'solver': 'saga', 'l1_ratio': 0.5, 'max_iter': 200, 'class_weight': None}",0.909245122985581,0.8736756316218419,0.8888888888888888,0.8911055694098088,0.9019013966010432,0.9055583713465112,0.9070728186750286,0.8947368421052632,0.4857142857142857,0.8809523809523809,0.6296296296296297,0.7657657657657657,0.8252427184466019,0.8525073746312685,
